,Query,Exact,Approximate
84,information privacy,"{'208343995': {'relevancy': True, 'rank': 0}, '307687659': {'relevancy': True, 'rank': 1}, '1970391018': {'relevancy': True, 'rank': 2}, '2119538990': {'relevancy': True, 'rank': 3}, '2045317311': {'relevancy': True, 'rank': 4}, '2101922781': {'relevancy': True, 'rank': 5}, '2125104194': {'relevancy': True, 'rank': 6}, '2690718549': {'relevancy': True, 'rank': 7}, '2015549731': {'relevancy': True, 'rank': 8}, '2305635239': {'relevancy': True, 'rank': 9}}","{'208343995': {'relevancy': True, 'rank': 0}, '307687659': {'relevancy': True, 'rank': 1}, '1970391018': {'relevancy': True, 'rank': 2}, '2119538990': {'relevancy': True, 'rank': 3}, '2045317311': {'relevancy': True, 'rank': 4}, '2101922781': {'relevancy': True, 'rank': 5}, '2125104194': {'relevancy': True, 'rank': 6}, '2690718549': {'relevancy': True, 'rank': 7}, '2015549731': {'relevancy': True, 'rank': 8}, '2305635239': {'relevancy': True, 'rank': 9}}"
85,random forest,"{'1954261512': {'relevancy': True, 'rank': 0}, '1375400056': {'relevancy': False, 'rank': 1}, '742736962': {'relevancy': True, 'rank': 2}, '102275141': {'relevancy': True, 'rank': 3}, '2198297732': {'relevancy': True, 'rank': 4}, '2235801643': {'relevancy': True, 'rank': 5}, '156734566': {'relevancy': True, 'rank': 6}, '2039442281': {'relevancy': True, 'rank': 7}, '2281695842': {'relevancy': False, 'rank': 8}, '2129091273': {'relevancy': True, 'rank': 9}}","{'1954261512': {'relevancy': True, 'rank': 0}, '1375400056': {'relevancy': False, 'rank': 1}, '742736962': {'relevancy': True, 'rank': 2}, '102275141': {'relevancy': True, 'rank': 3}, '2198297732': {'relevancy': True, 'rank': 4}, '2235801643': {'relevancy': True, 'rank': 5}, '156734566': {'relevancy': True, 'rank': 6}, '2039442281': {'relevancy': True, 'rank': 7}, '2281695842': {'relevancy': False, 'rank': 8}, '2129091273': {'relevancy': True, 'rank': 9}}"
86,cloud computing,"{'737083156': {'relevancy': True, 'rank': 0}, '1922347857': {'relevancy': True, 'rank': 1}, '2187952591': {'relevancy': False, 'rank': 2}, '2139695962': {'relevancy': False, 'rank': 3}, '2136876902': {'relevancy': True, 'rank': 4}, '2104552492': {'relevancy': False, 'rank': 5}, '2124696920': {'relevancy': False, 'rank': 6}, '2039995418': {'relevancy': True, 'rank': 7}, '2098984663': {'relevancy': True, 'rank': 8}, '2161479384': {'relevancy': True, 'rank': 9}}","{'737083156': {'relevancy': True, 'rank': 0}, '1922347857': {'relevancy': True, 'rank': 1}, '2187952591': {'relevancy': False, 'rank': 2}, '2139695962': {'relevancy': False, 'rank': 3}, '2136876902': {'relevancy': True, 'rank': 4}, '2104552492': {'relevancy': False, 'rank': 5}, '2124696920': {'relevancy': False, 'rank': 6}, '2039995418': {'relevancy': True, 'rank': 7}, '2098984663': {'relevancy': True, 'rank': 8}, '2161479384': {'relevancy': True, 'rank': 9}}"
87,Knapsack problem,"{'2442316571': {'relevancy': False, 'rank': 0}, '344142878': {'relevancy': False, 'rank': 1}, '2024573980': {'relevancy': False, 'rank': 2}, '2006104002': {'relevancy': True, 'rank': 3}, '142873533': {'relevancy': True, 'rank': 4}, '2514401041': {'relevancy': True, 'rank': 5}, '667657047': {'relevancy': True, 'rank': 6}, '278086340': {'relevancy': True, 'rank': 7}, '2257433360': {'relevancy': False, 'rank': 8}, '734192164': {'relevancy': False, 'rank': 9}}","{'2442316571': {'relevancy': False, 'rank': 0}, '344142878': {'relevancy': False, 'rank': 1}, '2024573980': {'relevancy': False, 'rank': 2}, '2006104002': {'relevancy': True, 'rank': 3}, '142873533': {'relevancy': True, 'rank': 4}, '2514401041': {'relevancy': True, 'rank': 5}, '667657047': {'relevancy': True, 'rank': 6}, '278086340': {'relevancy': True, 'rank': 7}, '2257433360': {'relevancy': False, 'rank': 8}, '734192164': {'relevancy': False, 'rank': 9}}"
88,Linear algebra,"{'740191000': {'relevancy': False, 'rank': 0}, '2171508303': {'relevancy': True, 'rank': 1}, '2018227268': {'relevancy': True, 'rank': 2}, '2037450790': {'relevancy': True, 'rank': 3}, '288512535': {'relevancy': True, 'rank': 4}, '2123137370': {'relevancy': False, 'rank': 5}, '700277173': {'relevancy': True, 'rank': 6}, '2158145538': {'relevancy': False, 'rank': 7}, '1827936189': {'relevancy': True, 'rank': 8}, '2163953988': {'relevancy': False, 'rank': 9}}","{'740191000': {'relevancy': True, 'rank': 0}, '2171508303': {'relevancy': True, 'rank': 1}, '2018227268': {'relevancy': True, 'rank': 2}, '2037450790': {'relevancy': True, 'rank': 3}, '288512535': {'relevancy': True, 'rank': 4}, '2123137370': {'relevancy': True, 'rank': 5}, '700277173': {'relevancy': True, 'rank': 6}, '2158145538': {'relevancy': True, 'rank': 7}, '1827936189': {'relevancy': True, 'rank': 8}, '2163953988': {'relevancy': True, 'rank': 9}}"
89,batch processing,"{'2157691694': {'relevancy': False, 'rank': 0}, '2302750490': {'relevancy': False, 'rank': 1}, '2018589324': {'relevancy': False, 'rank': 2}, '1897691719': {'relevancy': False, 'rank': 3}, '2148448995': {'relevancy': False, 'rank': 4}, '733516151': {'relevancy': False, 'rank': 5}, '2142964898': {'relevancy': False, 'rank': 6}, '84057739': {'relevancy': False, 'rank': 7}, '1886095867': {'relevancy': False, 'rank': 8}, '2086475204': {'relevancy': False, 'rank': 9}}","{'2157691694': {'relevancy': False, 'rank': 0}, '2302750490': {'relevancy': False, 'rank': 1}, '2018589324': {'relevancy': False, 'rank': 2}, '1897691719': {'relevancy': False, 'rank': 3}, '2148448995': {'relevancy': False, 'rank': 4}, '733516151': {'relevancy': False, 'rank': 5}, '2142964898': {'relevancy': False, 'rank': 6}, '84057739': {'relevancy': False, 'rank': 7}, '1886095867': {'relevancy': False, 'rank': 8}, '2086475204': {'relevancy': False, 'rank': 9}}"
90,rule induction,"{'2000084407': {'relevancy': False, 'rank': 0}, '2061851337': {'relevancy': False, 'rank': 1}, '2109389899': {'relevancy': False, 'rank': 2}, '2169012919': {'relevancy': False, 'rank': 3}, '2128721840': {'relevancy': False, 'rank': 4}, '2145003792': {'relevancy': False, 'rank': 5}, '2028249872': {'relevancy': False, 'rank': 6}, '2282891647': {'relevancy': False, 'rank': 7}, '2038812277': {'relevancy': False, 'rank': 8}, '254299743': {'relevancy': False, 'rank': 9}}","{'2000084407': {'relevancy': False, 'rank': 0}, '2061851337': {'relevancy': False, 'rank': 1}, '2109389899': {'relevancy': False, 'rank': 2}, '2169012919': {'relevancy': False, 'rank': 3}, '2128721840': {'relevancy': False, 'rank': 4}, '2145003792': {'relevancy': False, 'rank': 5}, '2028249872': {'relevancy': False, 'rank': 6}, '2282891647': {'relevancy': False, 'rank': 7}, '2038812277': {'relevancy': False, 'rank': 8}, '254299743': {'relevancy': False, 'rank': 9}}"
91,Uncertainty quantification,"{'243346321': {'relevancy': False, 'rank': 0}, '2149845471': {'relevancy': False, 'rank': 1}, '716715026': {'relevancy': False, 'rank': 2}, '2119976073': {'relevancy': False, 'rank': 3}, '236175242': {'relevancy': False, 'rank': 4}, '2136647330': {'relevancy': False, 'rank': 5}, '2103086064': {'relevancy': False, 'rank': 6}, '2038277194': {'relevancy': False, 'rank': 7}, '2057359516': {'relevancy': False, 'rank': 8}, '226336041': {'relevancy': False, 'rank': 9}}","{'243346321': {'relevancy': True, 'rank': 0}, '2149845471': {'relevancy': True, 'rank': 1}, '716715026': {'relevancy': True, 'rank': 2}, '2119976073': {'relevancy': True, 'rank': 3}, '236175242': {'relevancy': True, 'rank': 4}, '2136647330': {'relevancy': True, 'rank': 5}, '2103086064': {'relevancy': True, 'rank': 6}, '2038277194': {'relevancy': True, 'rank': 7}, '2057359516': {'relevancy': True, 'rank': 8}, '226336041': {'relevancy': True, 'rank': 9}}"
92,Computer architecture,"{'420267153': {'relevancy': False, 'rank': 0}, '2113868374': {'relevancy': False, 'rank': 1}, '2098984663': {'relevancy': True, 'rank': 2}, '1965698830': {'relevancy': True, 'rank': 3}, '23614876': {'relevancy': False, 'rank': 4}, '2129707720': {'relevancy': False, 'rank': 5}, '2125158325': {'relevancy': False, 'rank': 6}, '2123631002': {'relevancy': True, 'rank': 7}, '2028688391': {'relevancy': False, 'rank': 8}, '13215008': {'relevancy': False, 'rank': 9}}","{'420267153': {'relevancy': True, 'rank': 0}, '2113868374': {'relevancy': True, 'rank': 1}, '2098984663': {'relevancy': True, 'rank': 2}, '1965698830': {'relevancy': True, 'rank': 3}, '23614876': {'relevancy': False, 'rank': 4}, '2129707720': {'relevancy': True, 'rank': 5}, '2125158325': {'relevancy': True, 'rank': 6}, '2123631002': {'relevancy': True, 'rank': 7}, '2028688391': {'relevancy': False, 'rank': 8}, '13215008': {'relevancy': False, 'rank': 9}}"
93,Best-first search,"{'294129211': {'relevancy': False, 'rank': 0}, '22603248': {'relevancy': True, 'rank': 1}, '278177626': {'relevancy': False, 'rank': 2}, '1897691719': {'relevancy': False, 'rank': 3}, '2295192293': {'relevancy': False, 'rank': 4}, '729708866': {'relevancy': False, 'rank': 5}, '562324220': {'relevancy': False, 'rank': 6}, '2169057019': {'relevancy': False, 'rank': 7}, '2138370184': {'relevancy': True, 'rank': 8}, '284225102': {'relevancy': False, 'rank': 9}}","{'294129211': {'relevancy': False, 'rank': 0}, '22603248': {'relevancy': True, 'rank': 1}, '278177626': {'relevancy': False, 'rank': 2}, '1897691719': {'relevancy': False, 'rank': 3}, '2295192293': {'relevancy': False, 'rank': 4}, '729708866': {'relevancy': False, 'rank': 5}, '562324220': {'relevancy': False, 'rank': 6}, '2169057019': {'relevancy': False, 'rank': 7}, '2138370184': {'relevancy': True, 'rank': 8}, '284225102': {'relevancy': False, 'rank': 9}}"
94,Gaussian random field,"{'2148425697': {'relevancy': False, 'rank': 0}, '2157506282': {'relevancy': True, 'rank': 1}, '167087310': {'relevancy': False, 'rank': 2}, '1979713447': {'relevancy': True, 'rank': 3}, '2091266144': {'relevancy': False, 'rank': 4}, '2289542319': {'relevancy': False, 'rank': 5}, '192682823': {'relevancy': False, 'rank': 6}, '1624046946': {'relevancy': False, 'rank': 7}, '1802900831': {'relevancy': False, 'rank': 8}, '2065219374': {'relevancy': False, 'rank': 9}}","{'2148425697': {'relevancy': False, 'rank': 0}, '2157506282': {'relevancy': True, 'rank': 1}, '167087310': {'relevancy': False, 'rank': 2}, '1979713447': {'relevancy': True, 'rank': 3}, '2091266144': {'relevancy': False, 'rank': 4}, '2289542319': {'relevancy': False, 'rank': 5}, '192682823': {'relevancy': False, 'rank': 6}, '1624046946': {'relevancy': True, 'rank': 7}, '1802900831': {'relevancy': False, 'rank': 8}, '2065219374': {'relevancy': False, 'rank': 9}}"
95,Support vector machine,"{'37742912': {'relevancy': True, 'rank': 0}, '2049499784': {'relevancy': True, 'rank': 1}, '2022407533': {'relevancy': True, 'rank': 2}, '254766753': {'relevancy': True, 'rank': 3}, '2133649903': {'relevancy': True, 'rank': 4}, '340297912': {'relevancy': True, 'rank': 5}, '2165875728': {'relevancy': True, 'rank': 6}, '1895868705': {'relevancy': True, 'rank': 7}, '297432538': {'relevancy': True, 'rank': 8}, '2167964723': {'relevancy': True, 'rank': 9}}","{'37742912': {'relevancy': True, 'rank': 0}, '2049499784': {'relevancy': True, 'rank': 1}, '2022407533': {'relevancy': True, 'rank': 2}, '254766753': {'relevancy': True, 'rank': 3}, '2133649903': {'relevancy': True, 'rank': 4}, '340297912': {'relevancy': True, 'rank': 5}, '2165875728': {'relevancy': True, 'rank': 6}, '1895868705': {'relevancy': True, 'rank': 7}, '297432538': {'relevancy': True, 'rank': 8}, '2167964723': {'relevancy': True, 'rank': 9}}"
96,ontology language,"{'2247736927': {'relevancy': True, 'rank': 0}, '297530023': {'relevancy': True, 'rank': 1}, '1941402522': {'relevancy': False, 'rank': 2}, '2088858762': {'relevancy': False, 'rank': 3}, '1987600604': {'relevancy': True, 'rank': 4}, '2035660923': {'relevancy': True, 'rank': 5}, '2010142017': {'relevancy': True, 'rank': 6}, '420267153': {'relevancy': False, 'rank': 7}, '2113802512': {'relevancy': True, 'rank': 8}, '1976298713': {'relevancy': False, 'rank': 9}}","{'2247736927': {'relevancy': True, 'rank': 0}, '297530023': {'relevancy': True, 'rank': 1}, '1941402522': {'relevancy': True, 'rank': 2}, '2088858762': {'relevancy': True, 'rank': 3}, '1987600604': {'relevancy': True, 'rank': 4}, '2035660923': {'relevancy': True, 'rank': 5}, '2010142017': {'relevancy': True, 'rank': 6}, '420267153': {'relevancy': True, 'rank': 7}, '2113802512': {'relevancy': True, 'rank': 8}, '1976298713': {'relevancy': True, 'rank': 9}}"
97,machine translation,"{'2647056301': {'relevancy': True, 'rank': 0}, '718457853': {'relevancy': True, 'rank': 1}, '2109806231': {'relevancy': True, 'rank': 2}, '2330030585': {'relevancy': True, 'rank': 3}, '2462121670': {'relevancy': False, 'rank': 4}, '2119216958': {'relevancy': True, 'rank': 5}, '2026345578': {'relevancy': True, 'rank': 6}, '2171266881': {'relevancy': True, 'rank': 7}, '2463786200': {'relevancy': True, 'rank': 8}, '2326184822': {'relevancy': True, 'rank': 9}}","{'2647056301': {'relevancy': True, 'rank': 0}, '718457853': {'relevancy': True, 'rank': 1}, '2109806231': {'relevancy': True, 'rank': 2}, '2330030585': {'relevancy': True, 'rank': 3}, '2462121670': {'relevancy': True, 'rank': 4}, '2119216958': {'relevancy': True, 'rank': 5}, '2026345578': {'relevancy': True, 'rank': 6}, '2171266881': {'relevancy': True, 'rank': 7}, '2463786200': {'relevancy': True, 'rank': 8}, '2326184822': {'relevancy': True, 'rank': 9}}"
98,middleware,"{'2167964723': {'relevancy': False, 'rank': 0}, '2437937861': {'relevancy': False, 'rank': 1}, '2103086064': {'relevancy': True, 'rank': 2}, '1023361224': {'relevancy': True, 'rank': 3}, '159144305': {'relevancy': True, 'rank': 4}, '202368633': {'relevancy': False, 'rank': 5}, '2058584252': {'relevancy': False, 'rank': 6}, '2108257136': {'relevancy': True, 'rank': 7}, '2226538938': {'relevancy': False, 'rank': 8}, '1063700198': {'relevancy': True, 'rank': 9}}","{'2167964723': {'relevancy': False, 'rank': 0}, '2437937861': {'relevancy': False, 'rank': 1}, '2103086064': {'relevancy': True, 'rank': 2}, '1023361224': {'relevancy': True, 'rank': 3}, '159144305': {'relevancy': True, 'rank': 4}, '202368633': {'relevancy': False, 'rank': 5}, '2058584252': {'relevancy': False, 'rank': 6}, '2108257136': {'relevancy': True, 'rank': 7}, '2226538938': {'relevancy': False, 'rank': 8}, '1063700198': {'relevancy': True, 'rank': 9}}"
99,Newton's method,"{'1947947847': {'relevancy': False, 'rank': 0}, '2066676991': {'relevancy': True, 'rank': 1}, '2118051275': {'relevancy': True, 'rank': 2}, '343250572': {'relevancy': False, 'rank': 3}, '2151345885': {'relevancy': True, 'rank': 4}, '1897691719': {'relevancy': False, 'rank': 5}, '2295192293': {'relevancy': False, 'rank': 6}, '2123137370': {'relevancy': True, 'rank': 7}, '712488100': {'relevancy': True, 'rank': 8}, '2138547589': {'relevancy': True, 'rank': 9}}","{'1947947847': {'relevancy': False, 'rank': 0}, '2066676991': {'relevancy': True, 'rank': 1}, '2118051275': {'relevancy': True, 'rank': 2}, '343250572': {'relevancy': False, 'rank': 3}, '2151345885': {'relevancy': True, 'rank': 4}, '1897691719': {'relevancy': False, 'rank': 5}, '2295192293': {'relevancy': False, 'rank': 6}, '2123137370': {'relevancy': True, 'rank': 7}, '712488100': {'relevancy': True, 'rank': 8}, '2138547589': {'relevancy': True, 'rank': 9}}"
