,Query,Exact,Approximate
84,information privacy,"{677882550: {'relevancy': True, 'rank': 0}, 2083845045: {'relevancy': True, 'rank': 1}, 2162010601: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': True, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}","{677882550: {'relevancy': True, 'rank': 0}, 2083845045: {'relevancy': True, 'rank': 1}, 2162010601: {'relevancy': True, 'rank': 2}, 2121939561: {'relevancy': True, 'rank': 3}, 2065219374: {'relevancy': False, 'rank': 4}, 2297453548: {'relevancy': True, 'rank': 5}, 2112237679: {'relevancy': False, 'rank': 6}, 2052065285: {'relevancy': False, 'rank': 7}, 2151264347: {'relevancy': False, 'rank': 8}, 1919135125: {'relevancy': False, 'rank': 9}}"
85,random forest,"{102275141: {'relevancy': True, 'rank': 0}, 2275887715: {'relevancy': True, 'rank': 1}, 2034830207: {'relevancy': True, 'rank': 2}, 699272135: {'relevancy': False, 'rank': 3}, 2059675198: {'relevancy': True, 'rank': 4}, 2083845045: {'relevancy': False, 'rank': 5}, 1656275121: {'relevancy': False, 'rank': 6}, 2162010601: {'relevancy': False, 'rank': 7}, 2121939561: {'relevancy': False, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}","{102275141: {'relevancy': True, 'rank': 0}, 2275887715: {'relevancy': True, 'rank': 1}, 2034830207: {'relevancy': True, 'rank': 2}, 699272135: {'relevancy': False, 'rank': 3}, 2059675198: {'relevancy': True, 'rank': 4}, 2083845045: {'relevancy': False, 'rank': 5}, 1656275121: {'relevancy': False, 'rank': 6}, 2162010601: {'relevancy': False, 'rank': 7}, 2121939561: {'relevancy': False, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}"
86,cloud computing,"{2162010601: {'relevancy': False, 'rank': 0}, 737083156: {'relevancy': True, 'rank': 1}, 1975162656: {'relevancy': False, 'rank': 2}, 2161479384: {'relevancy': True, 'rank': 3}, 2571495213: {'relevancy': True, 'rank': 4}, 2289324944: {'relevancy': False, 'rank': 5}, 2076086827: {'relevancy': False, 'rank': 6}, 2435751034: {'relevancy': True, 'rank': 7}, 2121939561: {'relevancy': True, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 737083156: {'relevancy': True, 'rank': 1}, 1975162656: {'relevancy': False, 'rank': 2}, 2161479384: {'relevancy': True, 'rank': 3}, 2571495213: {'relevancy': True, 'rank': 4}, 2289324944: {'relevancy': False, 'rank': 5}, 2076086827: {'relevancy': False, 'rank': 6}, 2435751034: {'relevancy': True, 'rank': 7}, 2121939561: {'relevancy': True, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}"
87,Knapsack problem,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2106268727: {'relevancy': True, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2106268727: {'relevancy': True, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}"
88,Linear algebra,"{2162010601: {'relevancy': False, 'rank': 0}, 2073926749: {'relevancy': True, 'rank': 1}, 2139651035: {'relevancy': True, 'rank': 2}, 2123137370: {'relevancy': False, 'rank': 3}, 2286931549: {'relevancy': False, 'rank': 4}, 2180159281: {'relevancy': False, 'rank': 5}, 2145859900: {'relevancy': False, 'rank': 6}, 2238785460: {'relevancy': True, 'rank': 7}, 672392157: {'relevancy': True, 'rank': 8}, 539593200: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2073926749: {'relevancy': True, 'rank': 1}, 2139651035: {'relevancy': True, 'rank': 2}, 2123137370: {'relevancy': True, 'rank': 3}, 2286931549: {'relevancy': False, 'rank': 4}, 2180159281: {'relevancy': True, 'rank': 5}, 2145859900: {'relevancy': True, 'rank': 6}, 2238785460: {'relevancy': True, 'rank': 7}, 672392157: {'relevancy': True, 'rank': 8}, 539593200: {'relevancy': True, 'rank': 9}}"
89,batch processing,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2119539139: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2142724104: {'relevancy': True, 'rank': 8}, 2161062602: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2119539139: {'relevancy': False, 'rank': 5}, 2052065285: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2142724104: {'relevancy': True, 'rank': 8}, 2161062602: {'relevancy': False, 'rank': 9}}"
90,rule induction,"{1966271946: {'relevancy': False, 'rank': 0}, 165615417: {'relevancy': False, 'rank': 1}, 2436269535: {'relevancy': False, 'rank': 2}, 2152283363: {'relevancy': False, 'rank': 3}, 1354816936: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': False, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}","{1966271946: {'relevancy': False, 'rank': 0}, 165615417: {'relevancy': False, 'rank': 1}, 2436269535: {'relevancy': False, 'rank': 2}, 2152283363: {'relevancy': False, 'rank': 3}, 1354816936: {'relevancy': False, 'rank': 4}, 2121939561: {'relevancy': False, 'rank': 5}, 2065219374: {'relevancy': False, 'rank': 6}, 2297453548: {'relevancy': True, 'rank': 7}, 2112237679: {'relevancy': False, 'rank': 8}, 2052065285: {'relevancy': False, 'rank': 9}}"
91,Uncertainty quantification,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2052065285: {'relevancy': False, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2052065285: {'relevancy': True, 'rank': 4}, 2112237679: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': True, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
92,Computer architecture,"{2305867924: {'relevancy': False, 'rank': 0}, 2289364316: {'relevancy': True, 'rank': 1}, 1844378188: {'relevancy': False, 'rank': 2}, 2112462370: {'relevancy': True, 'rank': 3}, 2136556746: {'relevancy': True, 'rank': 4}, 2225677208: {'relevancy': False, 'rank': 5}, 2149631809: {'relevancy': True, 'rank': 6}, 2162010601: {'relevancy': True, 'rank': 7}, 2121939561: {'relevancy': True, 'rank': 8}, 2065219374: {'relevancy': False, 'rank': 9}}","{2305867924: {'relevancy': True, 'rank': 0}, 2289364316: {'relevancy': True, 'rank': 1}, 1844378188: {'relevancy': True, 'rank': 2}, 2112462370: {'relevancy': True, 'rank': 3}, 2136556746: {'relevancy': True, 'rank': 4}, 2225677208: {'relevancy': False, 'rank': 5}, 2149631809: {'relevancy': True, 'rank': 6}, 2162010601: {'relevancy': True, 'rank': 7}, 2121939561: {'relevancy': True, 'rank': 8}, 2065219374: {'relevancy': True, 'rank': 9}}"
93,Best-first search,"{66820806: {'relevancy': False, 'rank': 0}, 2113269357: {'relevancy': False, 'rank': 1}, 2127080007: {'relevancy': False, 'rank': 2}, 2101552792: {'relevancy': False, 'rank': 3}, 2631665681: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': False, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': True, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}","{66820806: {'relevancy': False, 'rank': 0}, 2113269357: {'relevancy': False, 'rank': 1}, 2127080007: {'relevancy': False, 'rank': 2}, 2101552792: {'relevancy': False, 'rank': 3}, 2631665681: {'relevancy': False, 'rank': 4}, 2162010601: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': False, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': True, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}"
94,Gaussian random field,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2052065285: {'relevancy': False, 'rank': 4}, 2151264347: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': False, 'rank': 6}, 2161062602: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2052065285: {'relevancy': False, 'rank': 4}, 2151264347: {'relevancy': False, 'rank': 5}, 1919135125: {'relevancy': True, 'rank': 6}, 2161062602: {'relevancy': False, 'rank': 7}, 2472069284: {'relevancy': False, 'rank': 8}, 2142724104: {'relevancy': False, 'rank': 9}}"
95,Support vector machine,"{2162010601: {'relevancy': True, 'rank': 0}, 2215287472: {'relevancy': True, 'rank': 1}, 2238785460: {'relevancy': True, 'rank': 2}, 2162041713: {'relevancy': True, 'rank': 3}, 142824529: {'relevancy': True, 'rank': 4}, 2411627636: {'relevancy': True, 'rank': 5}, 2121939561: {'relevancy': True, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2215287472: {'relevancy': True, 'rank': 1}, 2238785460: {'relevancy': True, 'rank': 2}, 2162041713: {'relevancy': True, 'rank': 3}, 142824529: {'relevancy': True, 'rank': 4}, 2411627636: {'relevancy': True, 'rank': 5}, 2121939561: {'relevancy': True, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}"
96,ontology language,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': True, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': True, 'rank': 7}, 2161062602: {'relevancy': True, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
97,machine translation,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2121939561: {'relevancy': True, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': True, 'rank': 4}, 2052065285: {'relevancy': True, 'rank': 5}, 2151264347: {'relevancy': True, 'rank': 6}, 1919135125: {'relevancy': True, 'rank': 7}, 2161062602: {'relevancy': True, 'rank': 8}, 2472069284: {'relevancy': True, 'rank': 9}}"
98,middleware,"{2162010601: {'relevancy': True, 'rank': 0}, 2098389721: {'relevancy': False, 'rank': 1}, 306329984: {'relevancy': False, 'rank': 2}, 2099571765: {'relevancy': False, 'rank': 3}, 693931197: {'relevancy': False, 'rank': 4}, 1743482105: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': False, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': True, 'rank': 0}, 2098389721: {'relevancy': False, 'rank': 1}, 306329984: {'relevancy': False, 'rank': 2}, 2099571765: {'relevancy': False, 'rank': 3}, 693931197: {'relevancy': False, 'rank': 4}, 1743482105: {'relevancy': False, 'rank': 5}, 2121939561: {'relevancy': False, 'rank': 6}, 2065219374: {'relevancy': False, 'rank': 7}, 2297453548: {'relevancy': False, 'rank': 8}, 2112237679: {'relevancy': False, 'rank': 9}}"
99,Newton's method,"{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}","{2162010601: {'relevancy': False, 'rank': 0}, 2121939561: {'relevancy': False, 'rank': 1}, 2065219374: {'relevancy': False, 'rank': 2}, 2297453548: {'relevancy': False, 'rank': 3}, 2112237679: {'relevancy': False, 'rank': 4}, 2052065285: {'relevancy': False, 'rank': 5}, 2151264347: {'relevancy': False, 'rank': 6}, 1919135125: {'relevancy': False, 'rank': 7}, 2161062602: {'relevancy': False, 'rank': 8}, 2472069284: {'relevancy': False, 'rank': 9}}"
